bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count
3554,The Modern Prince: Charles J. Haughey and the Quest for Power,Justin   O'Brien,3.5,1903582415,9.7819E+12,eng,212,4,0
3557,The Modern Prince and Other Writings,Antonio Gramsci,3.9,717801330,9.78072E+12,eng,192,114,9
3559,From Beirut to Jerusalem,Thomas L. Friedman,4.11,385413726,9.78039E+12,eng,541,8796,699
3562,Emily of New Moon (Emily  #1),L.M. Montgomery,4.1,055323370X,9.78055E+12,eng,339,37417,1256
3564,The Selected Journals Of L.M. Montgomery  Vol. 5: 1935-1942,L.M. Montgomery-Mary Henley Rubio-Elizabeth Hillman Waterston,4.25,195421167,9.7802E+12,eng,410,180,20
3566,Against the Odds: Tales of Achievement,L.M. Montgomery-Rea Wilmshurst,3.84,553565923,9.78055E+12,en-US,246,905,25
3574,Anne of Avonlea,L.M. Montgomery-Susan O'Malley,4.22,786180307,9.78079E+12,eng,8,61,8
3577,A Tangled Web,L.M. Montgomery,3.89,770422454,9.78077E+12,eng,288,3614,228
3579,The Complete Anne of Green Gables Boxed Set (Anne of Green Gables  #1-8),L.M. Montgomery,4.43,553609416,76783609419,eng,2088,95486,1449
3580,Pat of Silver Bush (Pat  #1),L.M. Montgomery,3.9,770422470,9.78077E+12,eng,288,5869,176
3581,Sherlock Holmes: The Complete Novels and Stories  Volume I,Arthur Conan Doyle,4.47,553212419,9.78055E+12,eng,1059,23814,534
3582,The New Annotated Sherlock Holmes: The Complete Short Stories,Arthur Conan Doyle-Leslie S. Klinger,4.63,393059162,9.78039E+12,eng,1878,1396,54
3583,The New Annotated Sherlock Holmes: The Novels,Arthur Conan Doyle-Leslie S. Klinger,4.54,039305800X,9.78039E+12,eng,907,2189,32
3584,The Science of Sherlock Holmes: From Baskerville Hall to the Valley of Fear  the Real Forensics Behind the Great Detective's Greatest Cases,E.J. Wagner,4.22,471648795,9.78047E+12,eng,244,1989,71
3585,Sherlock Holmes: A Baker Street Dozen,Arthur Conan Doyle-John Gielgud-Ralph Richardson-Orson Welles,3.98,1598870297,9.7816E+12,eng,6,17,4
3587,Sherlock Holmes: The Unauthorized Biography,Nick Rennison,4.26,871139472,9.78087E+12,eng,304,27,7
3588,The Adventures of Sherlock Holmes,Arthur Conan Doyle-Eoin Colfer,4.31,439574285,9.78044E+12,eng,336,811,86
3595,The Mysteries of Sherlock Holmes,Arthur Conan Doyle-Paul Bachem,4.18,448409577,9.78045E+12,eng,218,120,9
3597,The Complete Adventures and Memoirs of Sherlock Holmes,Arthur Conan Doyle,4.33,517174960,9.78052E+12,eng,334,2135,87
3600,The Complete Sherlock Holmes  Volume I,Arthur Conan Doyle-Kyle Freeman,4.49,1593082037,9.78159E+12,eng,709,946,62
3603,Personal Finance For Dummies,Eric Tyson,3.77,470038322,9.78047E+12,en-GB,458,113,16
3604,Personal Finance for Dummies,Eric Tyson-Rich Tennant,3.77,764525905,9.78076E+12,eng,454,867,88
3631,Catching Alice,Clare Naylor,3.35,449005577,9.78045E+12,en-US,328,916,26
3635,The Dream Giver,Bruce H. Wilkinson-David Kopp-Heather Harpham Kopp,4.25,159052201X,9.78159E+12,eng,157,4725,306
3636,The Giver,Lois Lowry,4.12,385732554,9.78039E+12,eng,208,1464909,54469
3638,The Wish Giver: Three Tales of Coven Tree,Bill Brittain-Andrew Glass,3.83,64401685,9.78006E+12,eng,192,2117,210
3640,Indian Givers: How the Indians of the Americas Transformed the World,Jack Weatherford,4.12,449904962,9.78045E+12,eng,288,1668,120
3645,Drina Dances in Paris,Jean Estoril-Mabel Esther Allan,4.16,750012668,9.78075E+12,eng,185,146,4
3649,The Last Life,Claire Messud,3.56,156011654,9.78016E+12,eng,400,1384,196
3650,The Hunters,Claire Messud,3.4,330488155,9.78033E+12,eng,200,384,60
3651,When the World Was Steady,Claire Messud,3.17,964561107,9.78096E+12,eng,270,481,57
3656,The Sea,John Banville,3.51,1400097029,9.7814E+12,eng,195,18513,1722
3657,The Sea,John Banville,3.51,307263118,9.78031E+12,eng,195,576,103
3658,The Untouchable,John Banville,3.96,330339311,9.78033E+12,eng,405,9,2
3659,The Book of Evidence,John Banville,3.71,375725237,9.78038E+12,eng,220,3092,269
3660,Athena (The Freddie Montgomery Trilogy  #3),John Banville,3.65,679736859,9.78068E+12,eng,240,379,29
3661,Doctor Copernicus  (Revolutions Trilogy  #1),John Banville,3.65,679737995,9.78068E+12,eng,242,569,61
3664,Shroud,John Banville,3.65,037572530X,9.78038E+12,eng,257,936,79
3665,Ghosts,John Banville,3.63,330371851,9.78033E+12,eng,244,33,3
3667,Aspects of the Novel,E.M. Forster-Oliver Stallybrass-Frank Kermode,3.83,141441690,9.78014E+12,eng,204,210,23
3679,On Beauty,Zadie Smith,3.72,143037749,9.78014E+12,eng,445,51261,3577
3682,A Great and Terrible Beauty (Gemma Doyle #1),Libba Bray,3.79,689875347,9.78069E+12,eng,403,184607,8122
3683,The Claiming of Sleeping Beauty (Sleeping Beauty  #1),A.N. Roquelaure-Anne Rice,3.28,451176987,9.78045E+12,eng,253,556,90
3684,The Black Book of Hollywood Beauty Secrets,Kym Douglas-Cindy Pearlman,3.37,452287650,9.78045E+12,en-US,224,130,16
3685,Black Beauty,Anna Sewell-Ian Andrew,3.95,439228905,9.78044E+12,eng,245,200260,3151
3686,Truth and Beauty,Ann Patchett,3.94,60572159,9.78006E+12,eng,257,29983,2583
3687,The Life of Graham Greene  Vol. 1: 1904-1939,Norman Sherry,4.1,142004200,9.78014E+12,en-US,816,166,21
3688,Complete Short Stories,Graham Greene-Pico Iyer,4.16,143039105,9.78014E+12,eng,594,1106,65
3689,The Comedians,Graham Greene,3.97,99478374,9.7801E+12,eng,292,169,17
3690,The Power and the Glory,Graham Greene-John Updike,3.99,142437301,9.78014E+12,eng,222,24309,1500
3692,The Heart of the Matter,Graham Greene,3.99,99478420,9.7801E+12,eng,272,21116,834
3693,Orient Express,Graham Greene-Christopher Hitchens,3.46,142437913,9.78014E+12,eng,197,1930,203
3695,Journey Without Maps,Graham Greene-Paul Theroux,3.61,143039725,9.78014E+12,eng,272,1099,64
3698,The Quiet American,Graham Greene-Robert  Stone,3.97,143039024,9.78014E+12,eng,180,35497,2149
3701,Collected Short Stories,Graham Greene,3.97,140186123,9.78014E+12,eng,368,287,21
3705,The Third Man & The Fallen Idol,Graham Greene,3.76,014018533X,9.78014E+12,eng,157,1243,106
3707,The Tenth Man,Graham Greene,3.72,671019090,9.78067E+12,eng,160,2769,213
3710,The Autograph Man,Zadie Smith,3.15,037570387X,9.78038E+12,eng,347,9202,558
3711,White Teeth,Zadie Smith,3.76,375703861,9.78038E+12,eng,448,96220,5370
3713,Dientes blancos,Zadie Smith-Ana MarÃ_a de la Fuente,3.76,8478886869,9.78848E+12,spa,528,164,16
3714,ZÃ_hne zeigen,Zadie Smith-Ulrike Wasel-Klaus Timmermann,3.76,3426195461,9.78343E+12,ger,642,33,1
3717,Stranger than Fiction,Chuck Palahniuk,3.57,385722222,9.78039E+12,eng,233,18175,631
3718,Stranger Than Fiction: True Stories,Chuck Palahniuk,3.57,385504489,9.78039E+12,eng,256,318,26
3726,The Hidden Persuaders,Vance Packard,3.89,671771620,9.78067E+12,eng,242,14,1
3731,Great Short Works of Herman Melville,Herman Melville-Warner Berthoff,4.02,60586540,9.78006E+12,eng,512,401,10
3732,Selected Poems of Herman Melville,Herman Melville-Robert Penn Warren,3.82,1567922694,9.78157E+12,eng,512,11,3
3733,Redburn / White-Jacket / Moby-Dick,Herman Melville-G. Thomas Tanselle,4.2,940450097,9.78094E+12,eng,1436,1014,72
3734,Pierre / Israel Potter / The Piazza Tales / The Confidence-Man / Uncollected Prose / Billy Budd,Herman Melville-G. Thomas Tanselle,4.19,940450240,9.78094E+12,eng,1478,332,16
3736,Redburn,Herman Melville-Harold Beaver,3.61,140431055,9.78014E+12,eng,448,522,49
3737,Melville's Short Novels: Authoritative Texts  Contexts  Criticism,Herman Melville-Dan McCall,4,393976416,9.78039E+12,eng,408,454,25
3738,Typee / Omoo / Mardi,Herman Melville-G. Thomas Tanselle,3.61,940450003,9.78094E+12,eng,1333,646,25
3739,Charlotte Sometimes,Penelope Farmer,4.09,99267195,9.7801E+12,eng,198,16,3
3740,Charlotte Sometimes,Penelope Farmer-Eleanor Cameron,4.09,440700248,9.78044E+12,eng,174,34,3
3741,Harriet The Spy,Louise Fitzhugh,3.95,7155026,9.78001E+12,eng,288,247,15
3743,Harriet Spies Again (Harriet the Spy Adventures  #1),Helen Ericson,3.83,440416884,9.78044E+12,eng,256,1316,53
3744,Harriet the Spy  Double Agent (Harriet the Spy Adventures),Maya Gold,3.76,385327870,9.78039E+12,eng,160,1,0
3750,Moonraker (James Bond  #3),Ian Fleming,3.73,142002062,9.78014E+12,eng,247,13742,725
3751,Moonraker's Bride,Madeleine Brent,4.3,449235947,9.78045E+12,eng,319,53,13
3754,Dr No / Moonraker / Thunderball / From Russia with Love / On Her Majesty's Secret Service / Goldfinger,Ian Fleming,3.98,862731585,9.78086E+12,eng,862,0,0
3755,Moonraker (James Bond #3),Ian Fleming,3.73,141002980,9.78014E+12,eng,310,40,6
3757,Doctor No (James Bond  #6),Ian Fleming,3.77,142002038,9.78014E+12,eng,309,11860,487
3758,Casino Royale (James Bond  #1),Ian Fleming,3.74,014200202X,9.78014E+12,eng,181,45482,2646
3759,Goldfinger (James Bond  #7),Ian Fleming,3.81,142002046,9.78014E+12,eng,264,14712,603
3760,Diamonds Are Forever (James Bond  #4),Ian Fleming,3.6,142002054,9.78014E+12,eng,230,11597,519
3761,You Only Live Twice (James Bond  #12),Ian Fleming,3.75,142003271,9.78014E+12,eng,214,9031,334
3762,On Her Majesty's Secret Service (James Bond  #11),Ian Fleming,3.96,142003255,9.78014E+12,eng,326,13606,397
3763,Live and Let Die (James Bond  #2),Ian Fleming,3.63,142003239,9.78014E+12,eng,229,16198,916
3764,From Russia With Love (James Bond  #5),Ian Fleming,3.89,142002070,9.78014E+12,eng,259,21715,702
3765,Octopussy & the Living Daylights (James Bond  #14),Ian Fleming,3.55,142003298,9.78014E+12,eng,120,4801,187
3766,On the Road,Jack Kerouac,3.63,140283293,9.78014E+12,eng,293,7407,515
3768,Book of Sketches,Jack Kerouac-George Condo,3.78,142002151,9.78014E+12,eng,432,561,41
3769,The Dharma Bums,Jack Kerouac,3.93,141184884,9.78014E+12,en-GB,204,1295,74
3770,Book of Haikus,Jack Kerouac,3.92,1904634001,9.7819E+12,eng,200,23,6
3774,The Subterraneans,Jack Kerouac,3.68,141184892,9.78014E+12,eng,192,416,41
3775,The Scripture of the Golden Eternity,Jack Kerouac-Anne Waldman-Eric Mottram,3.95,872862917,9.78087E+12,eng,72,748,44
3776,Ballet Shoes,Noel Streatfeild,4.07,1842552473,9.78184E+12,eng,184,206,24
3782,Theater Shoes (Shoes  #4),Noel Streatfeild-Diane Goode,4.02,679854347,9.78068E+12,en-US,272,4388,156
3784,Movie Shoes (Shoes  #6),Noel Streatfeild,4,440458153,9.78044E+12,eng,239,1331,31
3787,Party Shoes (Shoes  #5),Noel Streatfeild,3.64,192752537,9.78019E+12,en-US,243,417,32
3791,Thursday's Children,Rumer Godden,4.27,440987903,9.78044E+12,eng,249,338,23
3797,Miss Happiness and Miss Flower,Rumer Godden-Gary Blythe,4.28,1405088567,9.78141E+12,eng,104,871,62
3798,The River,Rumer Godden,3.94,330489992,9.78033E+12,eng,128,352,49
3799,The Dolls' House,Rumer Godden-Christian Birmingham,4,330442554,9.78033E+12,eng,153,1369,70
3801,China Court: The Hours of a Country House,Rumer Godden,3.98,688117228,9.78069E+12,eng,358,489,72
3803,Rumer Godden,Anne Chisholm,3.83,330367471,9.78033E+12,eng,335,9,5
3804,Fairy Doll,Rumer Godden-Pauline Baynes,4.13,416458505,9.78042E+12,eng,45,5,0
3805,The Corrections,Jonathan Franzen,3.79,1841156736,9.78184E+12,eng,653,128702,7314
3806,Creative Correction: Extraordinary Ideas For Everyday Discipline,Lisa Whelchel-Stormie Omartian,3.93,1589971280,9.78159E+12,en-US,367,1071,88
3815,Original Sin (Adam Dalgliesh #9),P.D. James,3.91,446679224,9.78045E+12,eng,511,6523,278
3818,Original Sin: Illuminating the Riddle,Henri Blocher,3.67,083082605X,9.78083E+12,eng,158,61,15
3820,An Original Sin,Nina Bangs,3.75,505523248,9.78051E+12,eng,394,367,16
3822,Aliens: Original Sin,Michael Jan Friedman,3.67,1595820159,7.61568E+11,eng,256,222,15
3825,Death in Holy Orders (Adam Dalgliesh  #11),P.D. James-Christa Seibicke,3.92,345446666,9.78035E+12,eng,429,9511,486
3826,The Lighthouse (Adam Dalgliesh #13),P.D. James,3.81,307275736,9.78031E+12,eng,400,10330,682
3827,Unnatural Causes (Adam Dalgliesh #3),P.D. James,3.94,571204104,9.78057E+12,eng,218,8969,303
3828,Death of an Expert Witness (Adam Dalgliesh #6),P.D. James,3.99,571204201,9.78057E+12,eng,306,7815,247
3829,A Mind To Murder (Adam Dalgliesh  #2),P.D. James,3.82,571204155,9.78057E+12,eng,225,40,4
3830,A Taste for Death (Adam Dalgliesh  #7),P.D. James,4.02,1400096472,9.7814E+12,eng,459,9799,359
3831,Time To Be In Earnest: A Fragment Of Autobiography,P.D. James,3.94,345442121,9.78035E+12,eng,306,479,74
3832,Cover Her Face (Adam Dalgliesh #1),P.D. James,3.94,743219570,9.78074E+12,eng,250,25497,887
3833,The Black Tower (Adam Dalgliesh #5),P.D. James,4,743219619,9.78074E+12,eng,352,13447,309
3834,Innocent Blood,P.D. James,3.69,743219635,9.78074E+12,eng,400,3670,269
3835,Don Quixote,Miguel de Cervantes Saavedra-Edith Grossman-Harold Bloom,3.87,60934344,9.78006E+12,eng,940,4745,666
3836,Don Quixote,Miguel de Cervantes Saavedra-Roberto GonzÃ¡lez EchevarrÃ_a-John Rutherford-Ernani SsÃ_,3.87,142437239,9.78014E+12,eng,1023,150559,3770
3837,Don Quixote,Miguel de Cervantes Saavedra-Walter Starkie,3.87,451528905,9.78045E+12,en-US,544,70,6
3840,Don Quixote,Miguel de Cervantes Saavedra-Tobias Smollett-Carlos Fuentes,3.87,037575699X,9.78038E+12,eng,1168,390,41
3841,Lectures on Don Quixote,Vladimir Nabokov-Fredson Bowers-Guy Davenport-Miguel de Cervantes Saavedra-Samuel Putnam,3.9,156495406,9.78016E+12,eng,240,264,14
3842,Cliffs Notes on Cervantes' Don Quixote,Marianne Sturman,3.64,822004151,9.78082E+12,eng,96,20,2
3848,Desert Heat (Joanna Brady  #1),J.A. Jance,4,727861158,9.78073E+12,eng,256,39,11
3849,Kentucky Heat,Fern Michaels,4.19,821773682,9.78082E+12,eng,383,1827,45
3850,Heat Wave: A Social Autopsy of Disaster in Chicago,Eric Klinenberg,3.84,226443221,9.78023E+12,eng,320,674,67
3851,Texas Heat (Texas  #2),Fern Michaels,4.18,345449606,9.78035E+12,eng,496,1983,43
3852,Primal Heat (Includes: Breeds  #8.5; Devlin Dynasty  #1; Moon Lust  #1),Lora Leigh-Sherri L. King-Lorie O'Clare-Jaci Burton,4.12,1843607409,9.78184E+12,eng,196,3524,63
3853,Heat and Dust,Ruth Prawer Jhabvala,3.55,1582430152,9.78158E+12,eng,190,6033,253
3858,Holy Cow: An Indian Adventure,Sarah Macdonald,3.53,767915747,9.78077E+12,eng,304,14943,1081
3859,Holy Cows and Hog Heaven: The Food Buyer's Guide to Farm Friendly Food,Joel Salatin-Michael Pollan,4.01,963810944,9.78096E+12,eng,134,285,35
3867,The History of Love,Nicole Krauss,3.92,393328627,9.78039E+12,eng,255,107024,9640
3869,A Brief History of Time,Stephen Hawking,4.16,553380168,9.78055E+12,eng,212,214520,5300
3870,A Short History of Nearly Everything,Bill Bryson,4.2,767923227,9.78077E+12,eng,624,342,37
3871,The Politically Incorrect Guide to American History,Thomas E. Woods Jr.,4.02,895260476,9.7809E+12,en-US,270,1547,147
3872,A History of the World in 6 Glasses,Tom Standage,3.76,802715524,9.7808E+12,en-US,336,13105,1564
3873,A History of God: The 4 000-Year Quest of Judaism  Christianity  and Islam,Karen Armstrong,3.87,517223120,9.78052E+12,eng,460,37412,1038
3874,The Sun Also Rises,Ernest Hemingway,3.82,684830515,9.78068E+12,eng,222,1599,143
3875,The Sun Also Rises,Ernest Hemingway-William Hurt,3.82,743564413,9.78074E+12,eng,8,291,66
3880,L'Affaire Toutankhamon,Christian Jacq,3.67,2266052357,9.78227E+12,fre,512,57,7
3886,The Bon Appetit Cookbook,Barbara Fairchild,4.06,764596861,9.78076E+12,eng,816,1770,23
3895,The Barefoot Contessa Cookbook,Ina Garten-Melanie Acevedo,4.15,609602195,9.78061E+12,eng,256,27422,173
3900,Into a Paris Quartier: Reine Margot's Chapel and Other Haunts of St. Germain,Diane Johnson,3.5,792272668,9.78079E+12,eng,204,232,45
3914,Sylvia,Leonard Michaels-Diane Johnson,3.86,374271070,9.78037E+12,eng,129,719,91
3916,The Life Of Dashiell Hammett,Diane Johnson,3.7,070112766X,9.7807E+12,eng,344,3,0
3918,Divorcio a la Francesa: Le Divorce,Diane Johnson-Carlos Milla Soler-Roberto Fernandez Sastre,2.87,8420466557,9.78842E+12,spa,388,5,0
3921,London is the Best City in America,Laura Dave,3.46,670037567,9.78067E+12,eng,256,2122,233
3936,Dragonball Vol. 10 (Dragon Ball  #10),Akira Toriyama,4.37,408873453X,9.78409E+12,jpn,218,107,2
3938,Hyperion (Los Cantos de Hyperion  #1),Dan Simmons-Carlos Alberto Gardini,4.23,8466617353,9.78847E+12,spa,618,168,14
3939,The Fall of Hyperion (Hyperion Cantos  #2),Dan Simmons,4.2,747236046,9.78075E+12,eng,632,230,12
3940,Supreme Power: Hyperion,J. Michael Straczynski-Dan Jurgens,3.42,785118950,9.78079E+12,eng,120,223,8
3942,Hyperion Cantos: Hyperion / The Fall of Hyperion,Dan Simmons,4.42,1568651759,9.78157E+12,eng,936,171,13
3943,The Hyperion Omnibus (Hyperion Cantos  #1-2),Dan Simmons,4.42,575076267,9.78058E+12,eng,779,2490,94
3961,The Fall of Hyperion,Dan Simmons,4.2,074720344X,9.78075E+12,eng,480,6,0
3964,La Chute d'HypÃ©rion,Dan Simmons-Guy Abadia,4.2,2221090276,9.78222E+12,fre,561,27,0
3965,Der Sturz von Hyperion,Dan Simmons,4.2,3453156390,9.78345E+12,ger,779,21,3
3966,Die Hyperion-GesÃ_nge,Dan Simmons-Joachim KÃ¶rber,4.42,3453215281,9.78345E+12,ger,1456,128,7
3967,La Chute d'HypÃ©rion II,Dan Simmons-Guy Abadia,4.43,2266111574,9.78227E+12,fre,347,21,1
3968,Endymion,Dan Simmons-Guy Abadia,4.16,2221089561,9.78222E+12,fre,572,28,1
3969,HypÃ©rion 1,Dan Simmons,4.23,2266111396,9.78227E+12,fre,282,46,2
3970,La Chute d'HypÃ©rion I,Dan Simmons,4.39,2266111566,9.78227E+12,fre,300,23,1
3971,La Caida de Hyperion,Dan Simmons,4.2,8440638736,9.78844E+12,spa,719,18,0
3972,Olympos (Ilium  #2),Dan Simmons,3.94,380817934,9.78038E+12,eng,891,12846,456
3973,Ilium (Ilium  #1),Dan Simmons,4.02,380817926,9.78038E+12,eng,752,21270,866
3974,The Terror,Dan Simmons,4.05,316017442,9.78032E+12,eng,769,28640,3018
3975,Worlds Enough & Time: Five Tales of Speculative Fiction,Dan Simmons,3.75,60506040,9.78006E+12,eng,272,923,58
3976,Hard Freeze (Joe Kurtz  #2),Dan Simmons,3.83,312989482,9.78031E+12,eng,320,736,44
3977,Endymion (Hyperion Cantos  #3),Dan Simmons,4.16,553572946,9.78055E+12,eng,563,36216,1029
3978,A Winter Haunting,Dan Simmons,3.59,380817160,9.78038E+12,en-US,371,5835,447
3980,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,E.L. Konigsburg,4.15,744583276,9.78074E+12,eng,178,154761,5057
3985,The Amazing Adventures of Kavalier & Clay,Michael Chabon,4.17,312282990,9.78031E+12,eng,639,161137,8971
3986,The Amazing Adventures of the Escapist: Volume 1,Michael Chabon-Glen David Gold-Bill Sienkiewicz-Howard Chaykin-Gene Colan-Steve Lieber-Eric Wight-Kevin  McCarthy,3.46,159307171X,9.78159E+12,eng,159,1071,100
3997,The Great House of God,Max Lucado,4.25,849942985,9.78085E+12,eng,240,1070,54
4004,The Pilgrimage,Paulo Coelho-Alan R. Clarke,3.65,722534876,9.78072E+12,eng,226,31993,1102
4005,The Fifth Mountain,Paulo Coelho,3.62,722536542,9.78072E+12,eng,245,28658,939
4006,The Valkyries,Paulo Coelho-Alan R. Clarke,3.31,722533942,9.78072E+12,eng,243,16151,678
4008,The Devil and Miss Prym (On the Seventh Day  #3),Paulo Coelho-Amanda Hopkinson-Nick Caistor,3.6,60527994,9.78006E+12,eng,205,46113,1963
4009,Nine Stories,J.D. Salinger,4.19,316767727,9.78032E+12,eng,198,110786,2817
4010,The First Forty-Nine Stories,Ernest Hemingway,3.99,99339218,9.7801E+12,eng,467,824,55
4012,Night Lives: Nine Stories of the Dark Fantastic,Phyllis Eisenstein-Alex Eisenstein,4.5,786249587,9.78079E+12,eng,307,4,0
4014,The Sun Rises: and Other Questions About Time and Seasons,Brenda Walpole,3.95,753459647,9.78075E+12,eng,32,50,6
4021,American Psycho,Bret Easton Ellis-Mariano AntolÃ_n Rato,3.82,8495501473,9.7885E+12,spa,576,196,19
4023,American Psycho,Bret Easton Ellis,3.82,033048477X,9.78033E+12,eng,399,835,76
4025,From Russia with Love,Ian Fleming,3.89,141187603,9.78014E+12,eng,259,131,13
4030,From Russia With Love,Ian Fleming,3.89,340425628,9.78034E+12,eng,208,10,1
4031,Lunar Park,Bret Easton Ellis,3.62,375727272,9.78038E+12,eng,404,19185,714
4035,The Burden of Proof,Scott Turow,4.06,446677124,9.78045E+12,eng,608,31413,250
4042,Godless: The Church of Liberalism,Ann Coulter,3.31,1400054206,9.7814E+12,eng,310,2681,350
4043,Godless,Pete Hautman,3.6,1416908161,9.78142E+12,eng,208,4097,713
4050,That Godless Court?: Supreme Court Decisions on Church-State Relationships,Ronald B. Flowers,3.54,664228917,9.78066E+12,en-US,228,12,1
4055,Soul Mates: Honouring the Mysteries of Love and Relationship,Thomas  Moore,4,60925752,9.78006E+12,eng,288,4122,73
4060,Soul Mates & Twin Flames: The Spiritual Dimension of Love & Relationships (Pocket Guide to Practical Spirituality),Elizabeth Clare Prophet,3.82,922729484,9.78092E+12,en-US,155,127,2
4066,Hot Chocolate for the Mystical Lover: 101 True Stories of Soul Mates Brought Together by Divine Intervention,Arielle Ford-Deepak Chopra,4.11,452282179,9.78045E+12,en-US,412,36,4
4069,Man's Search for Meaning,Viktor E. Frankl-Harold S. Kushner-William J. Winslade-Isle Lasch,4.36,080701429X,9.78081E+12,eng,165,242691,11714
4070,Man's Search for Meaning,Viktor E. Frankl-Gordon W. Allport-Ilse Lasch,4.36,807014265,9.78081E+12,eng,165,367,42
4075,In Search of Memory: The Emergence of a New Science of Mind,Eric R. Kandel,4.09,393058638,9.78039E+12,eng,430,3654,167
4099,The Pragmatic Programmer: From Journeyman to Master,Andy Hunt-Dave Thomas,4.31,020161622X,9.7802E+12,eng,321,11558,654
4100,Behind Closed Doors: Secrets of Great Management,Johanna Rothman-Esther Derby,3.96,976694026,9.78098E+12,en-US,176,776,62
4106,Blink 182,Anne Hoppus,4.41,859653234,9.78086E+12,eng,112,61,5
